,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
131,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 11:00,2012,3,6,11:00,-9.0,-17.8,49,15,48.3,103.12,Mainly Clear
132,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 12:00,2012,3,6,12:00,-7.8,-15.3,55,13,48.3,103.09,Mainly Clear
133,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 13:00,2012,3,6,13:00,-6.7,-16.0,48,9,48.3,103.01,Mainly Clear
134,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 14:00,2012,3,6,14:00,-5.8,-15.8,45,9,48.3,102.98,Mainly Clear
135,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 15:00,2012,3,6,15:00,-5.3,-15.7,44,6,48.3,102.96,Mainly Clear
136,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 16:00,2012,3,6,16:00,-4.9,-16.2,41,11,48.3,102.94,Mainly Clear
137,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 17:00,2012,3,6,17:00,-4.8,-15.1,44,6,48.3,102.9,Mainly Clear
138,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 18:00,2012,3,6,18:00,-6.3,-14.6,52,6,48.3,102.84,Mainly Clear
139,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 19:00,2012,3,6,19:00,-5.4,-13.4,53,11,25.0,102.81,Mostly Cloudy
140,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 20:00,2012,3,6,20:00,-5.3,-13.6,52,9,25.0,102.72,Mainly Clear
141,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06 21:00,2012,3,6,21:00,-5.4,-14.4,49,9,25.0,102.69,Mostly Cloudy
